qid,query,doc_id,rating,sentiment,sources,ranks,label,is_random,text
Q5,clean hotel room,29886,5.0,positive,RRF,"{""RRF"": 8}",2,0,"We had a couple of friends visiting from out of town who are both getting married soon and wanted to try on dresses. We.brought them here and had an incredible experience.  Owner is amazingly knowledgeable, accomodating, and friendly,  her stock is great,  and she set us completely at ease. Cannot recommend highly enough!"
Q5,clean hotel room,40376,2.0,negative,BM25,"{""BM25"": 8}",2,0,"Really not that good. Ate here with my sister for brunch today and was really underwhelmed. We both ordered omelettes that were overdone (hers contained maybe a crumble of feta at most).  Our toast came out with no butter, which we had to ask for unfortunately. Jones is also pretty pricey for what you get. Four dollars for poor quality drip coffee is absurd.  Can't say I'd recommend this place for brunch at least."
Q5,clean hotel room,93032,4.0,positive,TFIDF,"{""TFIDF"": 8}",2,0,"Definitely the number 1 Malaysian restaurant in Chinatown! It beats out its competitors in ambiance, food quality, and service for sure. If only it wasn't kinda pricey for being Chinatown food, I'd give it a full five stars.   I have to say my very favorite meal is a combination of the following: -Hainanese Chicken (half is quite substantial and oh, ever so tender and juicy!) -Kang Kung Belacan (it's listed as the fifth item on the Vegetable section of the menu) -Side bowl of rice to share (just to add a little more substance)  Yum yum yum, I just went yesterday and my friend actually introduced me to the combination of these items. I owe her big time, because I just want to go again and get the exact same things ASAP. Of course the Roti Canai is always excellent as an app so if you have more peeps, throw that in the mix as well!   I highly recommend going with a friend or two, and trying the above items together. Remember, family style is the best style :P"
Q5,clean hotel room,1656,5.0,positive,BM25,"{""BM25"": 9}",2,0,"This is my husbands and my first time here in Reno. Wow what a great hotel to stay in for your first time. We had a great room with a spa and the shower had a steam room feature. The hotel also offered many places to eat and relax. The casino was very clean and a joy to be in even if you don't gamble like myself. However I did win 41.00 with a 1.00 slot machine :)  we decided to venture out finally to see Reno. However, we weren't impressed with anything else but our great hotel.  Easy checkout right from the room was a time saver. Well now off to explore Reno some more. If your considering a hotel that is nice, clean, up to date this is the one."
Q5,clean hotel room,67535,5.0,positive,BM25,"{""BM25"": 10}",2,0,"As a California girl, I've been dying to get to Parnassus Books for a long time-- and it didn't disappoint. As a book blogger and avid reader walking into this store was like magic. The staff is really friendly and sweet. Everything about this store is fantastic, from the book selections, to the children's area, to the gifts. And they gift-wrapped my book because I had said I loved their wrapping. My experience here was absolutely wonderful and a treasured memory."
Q5,clean hotel room,59036,4.0,positive,BM25,"{""BM25"": 12}",2,0,Just got into town for wedding. First time visitors to this establishment. Ordered pizza and wings.(mild) Pizza was cut into slices which I really enjoyed.  Seems that all pizza places usually cut into squares so this was a nice surprise. Everything tasted great. Sausage a nice size. Crust was thicker than normal but nice flavor. Only complaint was the blue cheese served came in a packet. Overall a good experience.
Q5,clean hotel room,88093,4.0,positive,BM25,"{""BM25"": 12}",2,0,"My. Fav. Mexican. Joint.  I love El Caminos! The decor is awesome. The location is great. The drinks are great! Love their half off margaritas during happy hour. And PIG WINGS. Need I say more? Go try yourself some pig wings, it will change your life! Really great place to go with friends."
Q5,clean hotel room,79764,1.0,negative,BM25,"{""BM25"": 13}",2,0,How many bad reviews is this place gonna get before someone actually does something about it? Lol its sad the 30 min I waited in line I saw one worker storm out and another lady stop the manger outside to bitch about an employee messing up her food and then being not fixing it..yikes. Your better off going to McDonald's next door
Q5,clean hotel room,15456,4.0,positive,BM25,"{""BM25"": 14}",2,0,Rooms on the top floor (9) were nice refurnished; there was some wear around some of the common areas and elevators. Helpful staff. Not sure how long this hotel has been a Doubletree.  Not a lot of restaurants (that I could find) in the area.
Q5,clean hotel room,31594,5.0,positive,BM25,"{""BM25"": 14}",2,0,Always great service! Polish doesn't chip or crack like other salons. A great escape from a hectic week.
Q5,clean hotel room,12663,4.0,positive,RANDOM,"{""RANDOM"": null}",0,1,"Good spot, but definitely over hyped. If you go, be prepared to wait at least a 1/2 hour for a table. The food is pretty good, but personally not SO good I would wait 1/2 an hour or more on a regular basis for. In my opinion, the best spot for breakfast in Philly is Morning Glory Cafe. Way better. Bigger portions, better menu, better food, etc.  Anyway, I had the Breakfast Po Boy at Honey's, which was ok. It was just scrambled eggs, sausage on a roll then drenched with gravy. I thought it was going to be more of a sandwich, but whatever.  Also, make sure you get the OJ. Freshly squeezed. Like drinking an orange."
Q5,clean hotel room,19497,2.0,negative,RANDOM,"{""RANDOM"": null}",0,1,Any hotel near the Opryland Hotel automatically loses a star.  Why else would anyone stay in this part of Nashville unless you need access to Opryland or Opry Mills Mall?  This Radisson is directly next door to the Opryland Hotel.  So there is your access.  They use a bus to shuttle every half hour.  That's convenient.  The hotel can be found online far cheaper than Opryland Hotel.  It's clean and the renovations are done.  That said-the place is spiffy with what I consider small basic rooms and small small shower area. There is a cool restaurant with live music over dinner.  Not Vegas but nice anyway.   Some of the rooms face the inner atrium.  My room faced the opposite way towards the street.  So I heard cars and trucks go by in the morning.  I can say the staff was nice and the room was clean.  Lots of restaurants in the area if you don't want hotel food.  Normally I'd say 3 stars but it's basically the freckled face stepchild of the beauty next door.  If you are just there to shop at the mall for a couple of days.  It's the way to go.
Q5,clean hotel room,35446,2.0,negative,RANDOM,"{""RANDOM"": null}",0,1,I had the BBQ shrimp that I highly doubt ever saw a BBQ.  They were super salty.  I also had the duck spring rolls.  They were bland and the dipping sauce was just disgusting with too much salt.  I wanted to like this place.  Good atmosphere but the food sucked.  I expected better food for the price
Q5,clean hotel room,38351,2.0,negative,RANDOM,"{""RANDOM"": null}",0,1,"We have been there twice and will not return. The Good: both times service was great. Surprising their sides are really good. The Bad: tiny portions, very dry meat, over salty ribs and all of their sauces are super watery. Not a good sign for BBQ place without great meat and sauces. If they guys want to survive they need to change their portions, address the super dry meat, over salted ribs and come up with better sauces."
Q5,clean hotel room,41301,3.0,neutral,RANDOM,"{""RANDOM"": null}",0,1,"2015- below is an old review of Pinas, however my last few experiences with Pinas have been less than satisfactory. I use to think that they made the best strombolis, but at some point they made changes to how they make their strombolis and they are now mediocre at best. I ordered an Italian stromboli and what I got was a stromboli with a ton of red and green peppers and a bit of sausage chunks. The last time that I checked an Italian anything constitutes of multiple types of meat. I will not be ordering strombolis from them in the future.   2013- Best pizza in the area. Have never been disappointed by anything my roommate and I have ordered from here."
Q5,clean hotel room,55092,5.0,positive,RANDOM,"{""RANDOM"": null}",0,1,"Nice place, quick and nice work. I would recommend to anyone!  The owner is a really nice guy! This place is high speed and is very welcoming! I'll be back!"
Q5,clean hotel room,61071,5.0,positive,RANDOM,"{""RANDOM"": null}",0,1,"This is a hidden gem, literally. I'm sure most of us have driven by here without even realizing what it was. It's a small nature preserve almost right in the middle of a business park. There's a small drive that leads to a nice gravel parking lot. There are tons of trails and even a shelter house with picnic tables next to a bathroom. Those bathrooms are really nice! My husband remarked that they're some of the nicest he's ever seen at a park!   The trails are really nice whether you want a paved experience or to walk through the woods. I have only gone for a short walk here, but I'm sure we'll be back! Next time I'll remember to bring my ""good"" camera to get some good wildlife/bird photos!"
Q5,clean hotel room,81565,1.0,negative,RANDOM,"{""RANDOM"": null}",0,1,"DISGUSTING!!! Smells like a nursing home and burnt toast- good luck getting even moderately fast service, you'll be told ""I'll be right with you"" as the city's grossest servers scramble around like they are beyond busy. Mind you they only have Aprox 25-30 tables/booths. sit at the bar and get a good look at their disgusting kitchen- I keep my grill cleaner then their kitchen is. Needless to say I wasn't even able to eat my food after sitting and seeing the waitresses wipe sweat from their faces and then touch peoples toast bare handed. GROSS GROSS GROSS!!!"
Q5,clean hotel room,91157,2.0,negative,RANDOM,"{""RANDOM"": null}",0,1,"Nope, not worth the 40 for my daughter and I. The food was lukewarm at best. The only highlight was our server. Very nice and thoughtful!"
Q5,clean hotel room,99241,3.0,neutral,RANDOM,"{""RANDOM"": null}",0,1,"Unassuming exterior with some nice woodwork interior. Slainte has been very accommodating for several large group happy hours we've had there. Capable staff, average unoffensive bar food (I like the bag of steak cut fries/chips better than the cheese fries (smaller, coated)), variety of cocktails and interesting things on tap. Good place to drink, snack and talk to your friends without having to yell; maybe not the best place to meet people or eat fantastic things."
Q6,I am looking for a cheap sushi restaurant with fresh ingredients,14594,3.0,neutral,BM25;RRF;TFIDF;TRANSFORMER,"{""BM25"": 4, ""RRF"": 2, ""TFIDF"": 6, ""TRANSFORMER"": 1}",3,0,"I want to give this a 4 (I am indeed a fan!) but I think I need to go back after this place has been open for awhile to reassess.  Upon entering, we were greeted by who I think was the owner or manager - a very dapper older gent sitting at the bar. He was really friendly and welcoming.  I thought putting the cocktail menu in the children's book was really cute, but I agree that it could use some work. I was also a little disappointed to see only a handful of whiskey drinks on the menu - I thought this was a whiskey/bourbon-centric speakeasy-esque bar? Nevertheless, I was overall pleased with my drink. I got the Branch Whiskey Sour and thought it was refreshing, if not a slight bit on the watery side. Funny enough, I don't like my drinks to taste like gasoline, but I wanted this one to taste a bit more boozey.  My boyfriend had their house Manhattan and loved it, though. I really think this place has promise! We'll definitely be back to check out a show in a few weeks, and I'm really hoping they'll work out the kinks quickly. It's pretty exciting to have a bar like this in the neighborhood."
Q6,I am looking for a cheap sushi restaurant with fresh ingredients,51271,2.0,negative,BM25;RRF;TFIDF;TRANSFORMER,"{""BM25"": 1, ""RRF"": 1, ""TFIDF"": 1, ""TRANSFORMER"": 1}",3,0,Nope. Sides were fairly good but you're going for the hot chicken. Very generous portion of chicken but the breading was sooooo thick it wouldn't adhere when the chicken is cut. The breading (got a 2) was completely flavorless. Since it just fell off when cut and the taste wasn't worth it all the breading stayed in my basket. Waste of money.
Q6,I am looking for a cheap sushi restaurant with fresh ingredients,50584,4.0,positive,BM25;RRF;TFIDF;TRANSFORMER,"{""BM25"": 2, ""RRF"": 2, ""TFIDF"": 2, ""TRANSFORMER"": 4}",3,0,"Boyfriend and I went on Halloween night, hoping restaurant would not be packed, and luckily that was the case - they were about 80% full the entire time we were there.  Service was excellent and we felt all the food came out at appropriate times.  They have a huge whiskey selection and a large selection of sodas, some housemade.  Their beer selection, however, is small and odd.  I ordered a Ward 8, one of their whiskey cocktails, and loved it.  Boyfriend was excited to see Busch beer on the menu, until they told him it was in cans, so he ended up just drinking iced tea.  We started with the Biscuits and Breads $8 appetizer, which consisted of one of each of the following: a fluffy biscuit, a flat biscuit, a square of Yankee cornbread, and a wedge of traditional cornbread.  The traditional cornbread was our fav.  You then select 3 of the butters/spreads from the list - we selected the molasses-pecan butter, burnt orange marmalade, and strawberry-blueberry jam - liked them all but the jam was the best.  It was great for 2 people to share, and would also be easy for 3-4 people to share as each person would still get at least 1 bite of everything.  We ordered the whole fried chicken, planning to take some home.  The pieces were large and cooked perfectly.  The breasts are boneless and cut in half.  It is heavily seasoned, which we liked.  They have hot sauce on the table, but we didn't use it.  The whole chicken is expensive at $34, but they are large, antibiotic and hormone free, raised humanely, etc, so I'm not surprised by the price.  We ordered 2 sides - the Jailhouse Cole Slaw and the Mashed Potatoes and Gravy.  We liked them both and they were perfect for 2 people to share.  We did think they were overpriced, based on the serving size.  I'd suggest they increase the serving size a bit or reduce the price.  There are two individual restrooms, both unisex, which is much appreciated by me.  Neither had a mirror though, I'm assuming they just haven't been installed yet.  It was an expensive fried chicken meal - $70 for two people, including one drink, before tip.  As much as we liked it, it will just be a special occasion fried chicken place for us, probably only going once a year, due to the cost.    Things that would have made this a 5-star review:  better beer selection, cheaper sides (maybe cheaper prices in general)."
Q6,I am looking for a cheap sushi restaurant with fresh ingredients,14873,4.0,positive,BM25;TFIDF;TRANSFORMER,"{""BM25"": 2, ""TFIDF"": 10, ""TRANSFORMER"": 5}",3,0,"The Good  Best sports book in town Mile high deli sandwiches Gigantic canolis Great rooms Great food at Romanza, the Italian Restaurant. Lots of Gaming options Positively monstrous convention area The HD videos from around the world that play on the big screens are beautiful.  The Bad  Confusing Casino Layout. Easy to get lost Hard to find your favorite table Awful gelato upstairs Smoke.  Ugh. Location - way off the strip at the far end of Virginia. Service is slow, bad attitude by some of the staff  The Ugly  The decor is pretty tasteless, but I write that off to Reno. The remodel is evident everywhere and it doesn't match up. Another wanna-be Tuscan makeover likely from a decorator that's never been to Tuscany.  Overall, this is a great Reno destination.  Next to the Nugget, it's about the best thing going."
Q6,I am looking for a cheap sushi restaurant with fresh ingredients,45044,5.0,positive,BM25;TFIDF;TRANSFORMER,"{""BM25"": 3, ""TFIDF"": 10, ""TRANSFORMER"": 2}",3,0,"Happy, Happy to find awesome Tres Leches Cake! Plus, an awesome bakery loaded with homemade pastries.  Reminds me of home. This California girl is elated that Nashville has a pandaderia!"
Q6,I am looking for a cheap sushi restaurant with fresh ingredients,75936,4.0,positive,RRF;TFIDF;TRANSFORMER,"{""RRF"": 3, ""TFIDF"": 5, ""TRANSFORMER"": 4}",3,0,This is a tiny lil gem in Carmel that you might miss in a blink of an eye. It's a lil hidden right next to the Monon within a few feet from their flagship Burger place.  The cafe looks like a lil house. The interior designer did a wonderful job of making you feel good eating home cooked like breakfasts and lunch.  The pancakes are a must try as well as their egg sandwich. The place is packed on weekends for the brunch crowd so make sure you're there early.
Q6,I am looking for a cheap sushi restaurant with fresh ingredients,19381,1.0,negative,BM25;RRF;TRANSFORMER,"{""BM25"": 5, ""RRF"": 9, ""TRANSFORMER"": 7}",3,0,Walked in and sat down. Some tall skinny bartender gave attitude. I got up and walked out. If the manager is reading this that dude lost you money.
Q6,I am looking for a cheap sushi restaurant with fresh ingredients,14459,5.0,positive,RRF;TFIDF;TRANSFORMER,"{""RRF"": 6, ""TFIDF"": 9, ""TRANSFORMER"": 7}",3,0,"Excellent food! Beef pancake is a must try, along with any of the bento boxes, and of course no meal is complete without boba! Love that that they are open late (until midnight) on the weekends."
Q6,I am looking for a cheap sushi restaurant with fresh ingredients,442,3.0,neutral,RRF;TRANSFORMER,"{""RRF"": 1, ""TRANSFORMER"": 1}",3,0,"Not the best prepared sushi inthe city by a longshot, but for quick (and I mean quick), cheap sushi with a long menu, Mixx is great."
Q6,I am looking for a cheap sushi restaurant with fresh ingredients,44341,5.0,positive,BM25;TFIDF,"{""BM25"": 12, ""TFIDF"": 1}",3,0,I ordered the turbo medium and it was the best burger I had ever had in a while. it was juicy and the jalapeños gave it a good kick. I had sweet potato fries and it they were a great compliment. seating was nice and the tables were very clean. would go back in a heart beat. try them if you're into burgers and want to be happy
Q6,I am looking for a cheap sushi restaurant with fresh ingredients,923,4.0,positive,RRF;TRANSFORMER,"{""RRF"": 3, ""TRANSFORMER"": 2}",3,0,Very tasty sushi and very reasonably priced. Service was quick. 1 specific suggestions for improvement: menu photos  Authentic flavor and ultra healthy
Q6,I am looking for a cheap sushi restaurant with fresh ingredients,60201,5.0,positive,BM25;TRANSFORMER,"{""BM25"": 4, ""TRANSFORMER"": 6}",3,0,"We had to try to sell parents' house fast and needed to recarpet the floors. Went to Reinhart, talked to Fred and Nick and got good advise. Very helpful, very kind, very precise. Harry came to take measurements and Manuel laid the carpet and the rooms look great! Thank you guys for your hard work, competency and flexibility."
Q6,I am looking for a cheap sushi restaurant with fresh ingredients,10669,5.0,positive,BM25;RRF,"{""BM25"": 5, ""RRF"": 8}",3,0,"Pretty good Beef Quesadilla, my girlfriends frozen margarita was pretty good, a little pricey for what you get. Our waiter reminded us of Brian from Half Baked, service was prompt and friendly. Most likely to return."
Q6,I am looking for a cheap sushi restaurant with fresh ingredients,62508,3.0,neutral,BM25;RRF,"{""BM25"": 13, ""RRF"": 5}",3,0,Drinks and staff awesome. Great place to stop and have a drink.  Very friendly staff.   The sad thing is the food kinda kicks the formidable staff in the ankles.   The French Onion Soup is served like toilet water with melted cheese in it.   The delight of French onion soup is the toasted cheese. Kelly  chooses to serve in deep dish cups not toasted and it is not a wise choice. I doubt any French Onion Soup lover would like it.   Cuban Sandwich. I was served with what clearly looked like French bread opposed to Cuban bread. The bread appeared fried on a regular grill and the texture of it was greasy. Not what anyone who grew up with Cuban sandwiches would expect and a travesty for tourists. The cut of the meat reminded of baloney. Not good.
Q6,I am looking for a cheap sushi restaurant with fresh ingredients,11919,4.0,positive,BM25;TFIDF,"{""BM25"": 12, ""TFIDF"": 9}",3,0,We eat here pretty much everytime we go to Tarpon Springs.  The staff is always very nice and the gyros are amazing.  Their pita bread is just the best.
Q6,I am looking for a cheap sushi restaurant with fresh ingredients,51273,5.0,positive,RRF,"{""RRF"": 2}",2,0,"Fantastic sushi - each piece fresh (often a sushi restaurant has some fresh, some not so fresh), great lunch combo (I recommend the salmon roll), friendly service.  Prices are fair - quality sushi shouldn't be cheap"
Q6,I am looking for a cheap sushi restaurant with fresh ingredients,65017,2.0,negative,TRANSFORMER,"{""TRANSFORMER"": 2}",2,0,"I was pretty excited about this place as I liked the description of their food, however, I can't say the food actually impressed or satisfied me. I order a plate of tacos along with some chicharron appetizer.  First, the chicharron, was just okay. It was really basic chicharron with a little bit of spice. At that point, I was hoping the tacos had a little more zing. Unfortunately, the order of 2 tacos for around 10 dollars was not as good as I had hoped. The tacos themselves were excellent. They had a lot of flavor and the ingredients were fresh but they were small. The rice and bean portions were also really small. Overall, the meal felt unsatisfactory as nothing really did it for me on a variety of different levels.  If you go to any other good mexican restaurant around town like, Pico de Gallo, which is amazing and cheaper then penca, or Botana, which is equally delicious as Pico, you'll find much better meals for cheaper. Also, at these other establishments you can pick how many and  which kind of tacos you want. I felt like Penca limiting you to one type of meat is unwarranted. There was no option in the menu to get more.    I also ordered orchata, which was really good but the portion size was, again, also really small. I think the problem with Penca right now is that they are limiting themselves too much with portions and variety. I do get the sense that they want to provide better ingredients and good atmosphere, however I think it detracts too much from the overall satisfaction of the food. To be fair, I think this place can go from okay to amazing if they did some adjustments in portion size, menu flexibility and flavor adjustments."
Q6,I am looking for a cheap sushi restaurant with fresh ingredients,90074,5.0,positive,TFIDF,"{""TFIDF"": 2}",2,0,"This buffet is GREAT. Lots of comfort food and the food is always fresh. The thursday bbq night is ridiculous. So friggin good. The ribs and brisket are actually tender. I do NOT expect tender flavorful meat at a inexpensive bufftet. About $12 for dinner. service is even great. servers are friendly, not like other OCB's. The selection and variety are extensive and the desserts are awesome. The food here is AWESOME. Only minuses are the mashed potatoes (texture is almost fake) and the cheesecake. Otherwise, probably the best buffet for your money, hands down."
Q6,I am looking for a cheap sushi restaurant with fresh ingredients,1886,5.0,positive,TFIDF,"{""TFIDF"": 3}",2,0,This is my go to sushi place. it's cheap and the rolls are AMAZING. if you want a new sushi place to try i highly recommend osaka
Q6,I am looking for a cheap sushi restaurant with fresh ingredients,23950,5.0,positive,TFIDF,"{""TFIDF"": 3}",2,0,Walked in to pickup my online order & the place was humming. A good sign that food is fresh. Service was great!  Counter person at the end before the register took charge & after telling him I was early for my pickup he handed me a cup to have a free drink while a waited. Totally unexpected & greatly appreciated!  Service over the last year has improved greatly    Tables were clean. However the floor could have used a sweeping. Well lit location with a lively staff & customers in line were engaged.   We had the Knockout Tacos & they were quite tasty.
Q6,I am looking for a cheap sushi restaurant with fresh ingredients,44504,2.0,negative,TRANSFORMER,"{""TRANSFORMER"": 3}",2,0,"Love staying at Spring Hill Suites....but this one is poorly managed. Good location and price, however checkin was very slow with long line and only one person checking in. No housekeeping to speak of. They do make beds but you will have to get towels, wash cloths, toilet paper, etc off of the carts when you see one. First day after checkin, found note in room stating she would bring towels later. At midnight i called and asked when they would be bringing towels. Told that staff person had gone home for the day, and how many towels and wash cloths did I need. Housekeeping is non existant.  Access to towels for pool was was very inconvenient. Could not open door to pool area. Went to desk for assistance, he made me a new key, low and behold, that key did not work either when he tried to use it. Had to go outside and enter pool through outside entrance. They do have a good breakfast, which is why I am giving them 2 stars."
Q6,I am looking for a cheap sushi restaurant with fresh ingredients,74938,4.0,positive,TRANSFORMER,"{""TRANSFORMER"": 3}",2,0,"I just had a great meal the other night with girlfriends on a Saturday. The food was DELICIOUS! I mixed it up with some sushi and hibachi sides and loved all of it. I believe I had a tempura roll and I'm not going to lie, I ate every last bite.  Service was also very on point and we always had a fresh drink or what we needed at any given time. I've been back twice since!  Definitely a recommendation."
Q6,I am looking for a cheap sushi restaurant with fresh ingredients,14875,5.0,positive,RRF,"{""RRF"": 4}",2,0,"Located in midtown, this place has an awesome location. Their menu has so many rolls, it's perfect if you're looking specifically for sushi. Their ingredients were extremely fresh as well. To say the least, I was very impressed with this sushi bar, and will be back again next time I am visiting Nashville!"
Q6,I am looking for a cheap sushi restaurant with fresh ingredients,48021,5.0,positive,TFIDF,"{""TFIDF"": 4}",2,0,"Lilly's is by far my favorite Vietnamese place in New Orleans. Not only is the family so sweet... The food lives up to all the great reviews. The pho broth is delicious and so flavorful, the sauce on the bun is awesome, and the shrimp and avocado salad is amazing! The spring rolls are also key. I haven't had a bite at Lilly's I didn't like.   Also the coconut candies they give with your check are delicious!! I would give 10 stars if I could!"
Q6,I am looking for a cheap sushi restaurant with fresh ingredients,6892,5.0,positive,BM25,"{""BM25"": 4}",2,0,"Great food, great service, and great price!!! My husband and I really enjoyed this place! It's pretty nice inside for being a casual place. We were thrilled with the price and the quality and portions of the food! Def will come back soon!"
Q6,I am looking for a cheap sushi restaurant with fresh ingredients,89340,4.0,positive,TFIDF,"{""TFIDF"": 4}",2,0,Great venue to meet and eat. We initially sat at the bar and had a few drinks and food.  We tried the mac and cheese which was excellent-well above excellent. The pizza had good flavors. The outer crust was good but the middle crust was soggy.  That really killed the pizza.    Beers were good along with the regular drinks.
Q6,I am looking for a cheap sushi restaurant with fresh ingredients,94838,3.0,neutral,TRANSFORMER,"{""TRANSFORMER"": 4}",2,0,"So normally when traveling to Philthadelphia I go by plane... my how I despise that airport... but this time I took the Amtrak from DC... which was quite nice (I got to go through Delaware , check!)  But when arriving here everyone was nice and helpful and the ceiling is pretty cool."
Q6,I am looking for a cheap sushi restaurant with fresh ingredients,24595,4.0,positive,BM25,"{""BM25"": 5}",2,0,"Coffeebar opened with a limited menu, so this review is probably premature. But I liked what I saw when I stopped by today and I feel comfortable writing about what I saw. It's a coffee house and I wasn't able to try the coffee. The only decaf they have is espresso and that would mean an Americano, which I hate. So I got a hot chocolate instead. I also got a ham and cheese croissant and a chocolate/peanut/marshmallow dessert bar. I liked everything. The hot chocolate was chocolaty and they put a generous mound of whipped cream on top. The dessert bar - I've already forgotten the specific name - was decadently good.. Loaded with calories and flavor. It's worth a trip there for that. I liked the croissant and I would get it again. It seemed a little old, though. I'm not sure when they cooked it. And I would have liked a little more prosciutto. Service was friendly. The layout was different than the former Bibo location there. They have expanded to the back of the building along the outer wall and they've given up some of the former Bibo space. I guess the pizza place next door might expand into that. The grand opening with the full menu I guess is about a week away. When I can sample their coffee I think I'll be able to do my best review. But I like what I see so far."
Q6,I am looking for a cheap sushi restaurant with fresh ingredients,55862,5.0,positive,TRANSFORMER,"{""TRANSFORMER"": 5}",2,0,"I still love it!  I've attended 6 classes so far, with three different instructors.  This is a wonderful studio and the classes are really helping me achieve my weight loss goals.  I feel like super woman every time I leave!"
Q6,I am looking for a cheap sushi restaurant with fresh ingredients,60471,5.0,positive,TRANSFORMER,"{""TRANSFORMER"": 5}",2,0,"Amazing sushi, Thai food, and boba! The service is outstanding and very personal. Love this place!"
Q6,I am looking for a cheap sushi restaurant with fresh ingredients,80825,5.0,positive,TRANSFORMER,"{""TRANSFORMER"": 5}",2,0,Went to Lobster Haven for lunch today and we were not disappointed. Tried the UCon lobster rolls and they were great! This is the real deal lobster-wise. The chunks of lobster were incredibly fresh and plentiful. Ira made us feel right a home and plan to hit this place up one more time while we're in the Tampa area!!
Q6,I am looking for a cheap sushi restaurant with fresh ingredients,92833,1.0,negative,RRF,"{""RRF"": 5}",2,0,"So I have been here a few times and just like everyone else way to many tables and no customer service I asked a couple of questions and got one word answers shitty little shop and shitty employees go to games galore way better store and owner, merwins is weak and so is the name of the store ."
Q6,I am looking for a cheap sushi restaurant with fresh ingredients,22592,5.0,positive,TFIDF,"{""TFIDF"": 6}",2,0,"This was our second time using Free Tours By Foot for a great, informational walking tour. The first time was a Garden District tour of New Orleans, which was really freaking cool! This time, we decided to take the ""Freedom Rings"" tour in our own home of Philadelphia. Yes, we have lived here forever, and yes, we know plenty of our history, but you would be surprised how much we still have to learn about our great city.   Our guide Bevan, was very friendly, sweet, and had tons of great stories about our Founding Fathers and some of Philadelphia's most interesting historical characters. He had a way of weaving the past with the present that made everything easy to understand and relate to. We stopped at places that I had been to hundreds of times, yet he somehow was able to make them interesting and full of surprises for us. I was very happy with this tour and have already recommended it to others.  Can't wait to use Free Tours By Foot all over the country."
Q6,I am looking for a cheap sushi restaurant with fresh ingredients,36803,5.0,positive,TRANSFORMER,"{""TRANSFORMER"": 6}",2,0,"Big fan of 312!  My husband, being from Chicago, was super excited about a Chicago pizza place opening up within walking distance of our home. Upon going to 312, we happily discovered that it's not just a Chicago pizza place, but a great Chicago restaurant, bar and new neighborhood staple... Right here in Nashville.  The deep dish pizza is beyond good... The corn based crust was to die for and the sauce to cheese ratio (crazy important, promise) was perfect. Their ingredients are brought from Illinois and it shows. You can get a pizza at a price much cheaper than you'll ever find in Chicago itself. One small pizza will feed 2 people for at least 2 days. (Isn't pizza for breakfast just the best?!)   My husband loves the Italian beef... I'm a fan of the dogs. We both love the risotto balls and mozzarella sticks for appetizers.   The place itself is comfy, unassuming and modern. The staff is super friendly and so proud of their true to Chicago fare.   Go and enjoy!"
Q6,I am looking for a cheap sushi restaurant with fresh ingredients,45046,5.0,positive,RRF,"{""RRF"": 6}",2,0,"I don't only love sushi, I consider myself a pretty good judge of sushi. This place IS excellent sushi!  I find that places this far outside of the city usually lack the originality and sometimes even the good ingredients that you need for a successful meal, especially for seafood dishes. there are plenty of good restaurants in Newtown or New Hope...but this is Bensalem..  Being my parents favorite restaurant then raved about it, and I, although trying to humor them by going, thought to myself, what do they know about good sushi? living in the city, I've become somewhat sushi-spoiled. to my greatest surprised this place was amazing! large, but not unbearable menu, features a very nice selection of your typical Japanese restaurant dishes and a very nice selection of very original rolls. the fish is at it's freshest! and the best part, it's pretty inexpensive. it's not cheap, but compared to other places serving this selection it is way less. Great place! I highly recommend if you're ever in the area!"
Q6,I am looking for a cheap sushi restaurant with fresh ingredients,68440,3.0,neutral,RRF,"{""RRF"": 6}",2,0,"First, If I was rating food and beer only - they would get 5 stars. The food, is amazing - melt off the bone barbecue, lots of bacon, spices, and down home goodness. Even the collard greens are worth mentioning. The beer selection is also top notch, a very diverse, ever changing list of craft beer wonders.   BUT, if you go at any time other than lunch it is so ungodly loud that you can't hold a conversation with the person on the barstool next to you, let alone your friends around the table. Well I guess if you've got an awkward date coming up and you don't think you'll have much to talk about...this would be the place to be!  I'll stick to visiting Khyber for lunch only."
Q6,I am looking for a cheap sushi restaurant with fresh ingredients,95317,3.0,neutral,TFIDF,"{""TFIDF"": 6}",2,0,Their regular black coffee is great.  Definitely good quality stuff and strong.   The low rating is due to the atmosphere.  The store is just a bunch of cheapy looking kitchen diner-like tables.  It didn't have a cozy feeling that would invite someone to stay and linger with a coffee over conversation or a book.    I came on a snow day and the floor was kind of a mess from melting snow and dirt tracked in from boots.
Q6,I am looking for a cheap sushi restaurant with fresh ingredients,26102,5.0,positive,BM25,"{""BM25"": 7}",2,0,"I am writing this from the table... The food was so amazing that I needed to rate it ASAP. If you're here for brunch you have to get the shrimp and grits. Next level. Great service, live Jazz and a Bloody Mary that I wish u had a gallon on. Nice job Murial!"
Q6,I am looking for a cheap sushi restaurant with fresh ingredients,59795,5.0,positive,TRANSFORMER,"{""TRANSFORMER"": 7}",2,0,"This place has a ridiculous happy hour! The 75 cent oysters are such a treat, the atmosphere, the creamy crawfish bisque was so delicious I came back for another taste during my trip to NOLA."
